# O2	N2	Fuel	Temperature (K)
0.650	0.170	0.180	3153.1
0.660	0.170	0.170	3116.7
0.670	0.170	0.160	3077.5
0.680	0.170	0.150	3034.6
0.690	0.170	0.140	2987.3
0.700	0.170	0.130	2934.3
0.710	0.170	0.120	2873.8
0.720	0.170	0.110	2803.6
0.730	0.170	0.100	2719.9
0.740	0.170	0.090	2617.7
0.750	0.170	0.080	2489.6
0.760	0.170	0.070	2326.7
0.770	0.170	0.060	2123.3
0.780	0.170	0.050	1882.5
0.790	0.170	0.040	1613.7
0.800	0.170	0.030	1323.1
0.810	0.170	0.020	1012.1
0.820	0.170	0.010	676.2
0.830	0.170	-0.000	300.0
0.000	0.180	0.820	3614.0
0.010	0.180	0.810	3626.9
0.020	0.180	0.800	3640.0
0.030	0.180	0.790	3653.3
0.040	0.180	0.780	3666.8
0.050	0.180	0.770	3680.6
0.060	0.180	0.760	3694.7
0.070	0.180	0.750	3709.2
0.080	0.180	0.740	3724.1
0.090	0.180	0.730	3739.6
0.100	0.180	0.720	3755.7
0.110	0.180	0.710	3772.6
0.120	0.180	0.700	3790.3
0.130	0.180	0.690	3809.0
0.140	0.180	0.680	3829.0
0.150	0.180	0.670	3850.5
0.160	0.180	0.660	3873.7
0.170	0.180	0.650	3899.3
0.180	0.180	0.640	3927.7
0.190	0.180	0.630	3959.8
0.200	0.180	0.620	3996.7
0.210	0.180	0.610	4040.1
0.220	0.180	0.600	4092.7
0.230	0.180	0.590	4158.0
0.240	0.180	0.580	4241.4
0.250	0.180	0.570	4348.9
0.260	0.180	0.560	4483.0
0.270	0.180	0.550	4625.1
0.280	0.180	0.540	4625.2
0.290	0.180	0.530	4534.4
0.300	0.180	0.520	4436.8
0.310	0.180	0.510	4341.3
0.320	0.180	0.500	4251.9
0.330	0.180	0.490	4170.5
0.340	0.180	0.480	4098.1
0.350	0.180	0.470	4034.2
0.360	0.180	0.460	3977.8
0.370	0.180	0.450	3927.8
0.380	0.180	0.440	3883.2
0.390	0.180	0.430	3842.9
0.400	0.180	0.420	3806.1
0.410	0.180	0.410	3772.2
0.420	0.180	0.400	3740.6
0.430	0.180	0.390	3710.8
0.440	0.180	0.380	3682.5
0.450	0.180	0.370	3655.5
0.460	0.180	0.360	3629.4
0.470	0.180	0.350	3604.1
0.480	0.180	0.340	3579.3
0.490	0.180	0.330	3555.0
0.500	0.180	0.320	3530.9
0.510	0.180	0.310	3507.0
0.520	0.180	0.300	3483.1
0.530	0.180	0.290	3459.2
0.540	0.180	0.280	3435.0
0.550	0.180	0.270	3410.6
0.560	0.180	0.260	3385.8
0.570	0.180	0.250	3360.4
0.580	0.180	0.240	3334.4
0.590	0.180	0.230	3307.5
0.600	0.180	0.220	3279.7
0.610	0.180	0.210	3250.7
0.620	0.180	0.200	3220.4
0.630	0.180	0.190	3188.4
0.640	0.180	0.180	3154.3
0.650	0.180	0.170	3117.9
0.660	0.180	0.160	3078.6
0.670	0.180	0.150	3035.7
0.680	0.180	0.140	2988.3
0.690	0.180	0.130	2935.1
0.700	0.180	0.120	2874.6
0.710	0.180	0.110	2804.3
0.720	0.180	0.100	2720.6
0.730	0.180	0.090	2618.4
0.740	0.180	0.080	2490.1
0.750	0.180	0.070	2327.2
0.760	0.180	0.060	2123.8
0.770	0.180	0.050	1883.0
0.780	0.180	0.040	1614.2
0.790	0.180	0.030	1323.6
0.800	0.180	0.020	1012.5
0.810	0.180	0.010	676.3
0.820	0.180	-0.000	300.0
0.000	0.190	0.810	3609.6
0.010	0.190	0.800	3622.7
0.020	0.190	0.790	3635.9
0.030	0.190	0.780	3649.3
0.040	0.190	0.770	3663.0
0.050	0.190	0.760	3676.9
0.060	0.190	0.750	3691.1
0.070	0.190	0.740	3705.8
0.080	0.190	0.730	3720.9
0.090	0.190	0.720	3736.5
0.100	0.190	0.710	3752.8
0.110	0.190	0.700	3769.9
0.120	0.190	0.690	3787.8
0.130	0.190	0.680	3806.8
0.140	0.190	0.670	3827.1
0.150	0.190	0.660	3849.0
0.160	0.190	0.650	3872.7
0.170	0.190	0.640	3898.8
0.180	0.190	0.630	3927.9
0.190	0.190	0.620	3961.0
0.200	0.190	0.610	3999.2
0.210	0.190	0.600	4044.5
0.220	0.190	0.590	4099.6
0.230	0.190	0.580	4168.7
0.240	0.190	0.570	4257.7
0.250	0.190	0.560	4372.3
0.260	0.190	0.550	4512.9
0.270	0.190	0.540	4633.9
0.280	0.190	0.530	4577.3
0.290	0.190	0.520	4480.9
0.300	0.190	0.510	4383.1
0.310	0.190	0.500	4289.7
0.320	0.190	0.490	4203.6
0.330	0.190	0.480	4126.4
0.340	0.190	0.470	4058.1
0.350	0.190	0.460	3997.9
0.360	0.190	0.450	3944.8
0.370	0.190	0.440	3897.7
0.380	0.190	0.430	3855.3
0.390	0.190	0.420	3816.8
0.400	0.190	0.410	3781.5
0.410	0.190	0.400	3748.8
0.420	0.190	0.390	3718.1
0.430	0.190	0.380	3689.0
0.440	0.190	0.370	3661.3
0.450	0.190	0.360	3634.7
0.460	0.190	0.350	3608.9
0.470	0.190	0.340	3583.7
0.480	0.190	0.330	3559.0
0.490	0.190	0.320	3534.6
0.500	0.190	0.310	3510.4
0.510	0.190	0.300	3486.3
0.520	0.190	0.290	3462.1
0.530	0.190	0.280	3437.7
0.540	0.190	0.270	3413.1
0.550	0.190	0.260	3388.1
0.560	0.190	0.250	3362.6
0.570	0.190	0.240	3336.4
0.580	0.190	0.230	3309.4
0.590	0.190	0.220	3281.4
0.600	0.190	0.210	3252.3
0.610	0.190	0.200	3221.9
0.620	0.190	0.190	3189.7
0.630	0.190	0.180	3155.6
0.640	0.190	0.170	3119.1
0.650	0.190	0.160	3079.7
0.660	0.190	0.150	3036.7
0.670	0.190	0.140	2989.2
0.680	0.190	0.130	2936.0
0.690	0.190	0.120	2875.5
0.700	0.190	0.110	2805.1
0.710	0.190	0.100	2721.3
0.720	0.190	0.090	2619.0
0.730	0.190	0.080	2490.7
0.740	0.190	0.070	2327.8
0.750	0.190	0.060	2124.3
0.760	0.190	0.050	1883.6
0.770	0.190	0.040	1614.7
0.780	0.190	0.030	1324.1
0.790	0.190	0.020	1012.8
0.800	0.190	0.010	676.5
0.810	0.190	-0.000	300.0
0.000	0.200	0.800	3605.2
0.010	0.200	0.790	3618.4
0.020	0.200	0.780	3631.8
0.030	0.200	0.770	3645.3
0.040	0.200	0.760	3659.1
0.050	0.200	0.750	3673.1
0.060	0.200	0.740	3687.5
0.070	0.200	0.730	3702.3
0.080	0.200	0.720	3717.5
0.090	0.200	0.710	3733.4
0.100	0.200	0.700	3749.9
0.110	0.200	0.690	3767.1
0.120	0.200	0.680	3785.3
0.130	0.200	0.670	3804.6
0.140	0.200	0.660	3825.2
0.150	0.200	0.650	3847.4
0.160	0.200	0.640	3871.7
0.170	0.200	0.630	3898.4
0.180	0.200	0.620	3928.3
0.190	0.200	0.610	3962.3
0.200	0.200	0.600	4001.9
0.210	0.200	0.590	4049.1
0.220	0.200	0.580	4107.1
0.230	0.200	0.570	4180.5
0.240	0.200	0.560	4275.4
0.250	0.200	0.550	4397.6
0.260	0.200	0.540	4543.1
0.270	0.200	0.530	4610.8
0.280	0.200	0.520	4525.4
0.290	0.200	0.510	4426.6
0.300	0.200	0.500	4329.8
0.310	0.200	0.490	4239.2
0.320	0.200	0.480	4157.1
0.330	0.200	0.470	4084.1
0.340	0.200	0.460	4019.8
0.350	0.200	0.450	3963.3
0.360	0.200	0.440	3913.2
0.370	0.200	0.430	3868.6
0.380	0.200	0.420	3828.2
0.390	0.200	0.410	3791.4
0.400	0.200	0.400	3757.4
0.410	0.200	0.390	3725.7
0.420	0.200	0.380	3695.8
0.430	0.200	0.370	3667.4
0.440	0.200	0.360	3640.1
0.450	0.200	0.350	3613.8
0.460	0.200	0.340	3588.2
0.470	0.200	0.330	3563.1
0.480	0.200	0.320	3538.4
0.490	0.200	0.310	3513.9
0.500	0.200	0.300	3489.5
0.510	0.200	0.290	3465.0
0.520	0.200	0.280	3440.5
0.530	0.200	0.270	3415.6
0.540	0.200	0.260	3390.4
0.550	0.200	0.250	3364.7
0.560	0.200	0.240	3338.4
0.570	0.200	0.230	3311.3
0.580	0.200	0.220	3283.2
0.590	0.200	0.210	3254.0
0.600	0.200	0.200	3223.4
0.610	0.200	0.190	3191.1
0.620	0.200	0.180	3156.9
0.630	0.200	0.170	3120.3
0.640	0.200	0.160	3080.8
0.650	0.200	0.150	3037.7
0.660	0.200	0.140	2990.2
0.670	0.200	0.130	2936.9
0.680	0.200	0.120	2876.3
0.690	0.200	0.110	2805.9
0.700	0.200	0.100	2722.1
0.710	0.200	0.090	2619.7
0.720	0.200	0.080	2491.4
0.730	0.200	0.070	2328.3
0.740	0.200	0.060	2124.9
0.750	0.200	0.050	1884.1
0.760	0.200	0.040	1615.3
0.770	0.200	0.030	1324.6
0.780	0.200	0.020	1013.2
0.790	0.200	0.010	676.6
0.800	0.200	-0.000	300.0
0.000	0.210	0.790	3600.7
0.010	0.210	0.780	3614.0
0.020	0.210	0.770	3627.5
0.030	0.210	0.760	3641.2
0.040	0.210	0.750	3655.1
0.050	0.210	0.740	3669.2
0.060	0.210	0.730	3683.8
0.070	0.210	0.720	3698.7
0.080	0.210	0.710	3714.1
0.090	0.210	0.700	3730.1
0.100	0.210	0.690	3746.8
0.110	0.210	0.680	3764.3
0.120	0.210	0.670	3782.7
0.130	0.210	0.660	3802.3
0.140	0.210	0.650	3823.2
0.150	0.210	0.640	3845.9
0.160	0.210	0.630	3870.6
0.170	0.210	0.620	3897.9
0.180	0.210	0.610	3928.6
0.190	0.210	0.600	3963.8
0.200	0.210	0.590	4004.9
0.210	0.210	0.580	4054.3
0.220	0.210	0.570	4115.4
0.230	0.210	0.560	4193.4
0.240	0.210	0.550	4294.9
0.250	0.210	0.540	4424.7
0.260	0.210	0.530	4570.2
0.270	0.210	0.520	4567.1
0.280	0.210	0.510	4471.3
0.290	0.210	0.500	4372.1
0.300	0.210	0.490	4277.4
0.310	0.210	0.480	4190.3
0.320	0.210	0.470	4112.4
0.330	0.210	0.460	4043.6
0.340	0.210	0.450	3983.3
0.350	0.210	0.440	3930.1
0.360	0.210	0.430	3882.8
0.370	0.210	0.420	3840.4
0.380	0.210	0.410	3801.9
0.390	0.210	0.400	3766.6
0.400	0.210	0.390	3733.8
0.410	0.210	0.380	3702.9
0.420	0.210	0.370	3673.7
0.430	0.210	0.360	3645.8
0.440	0.210	0.350	3619.0
0.450	0.210	0.340	3592.9
0.460	0.210	0.330	3567.3
0.470	0.210	0.320	3542.3
0.480	0.210	0.310	3517.4
0.490	0.210	0.300	3492.7
0.500	0.210	0.290	3468.1
0.510	0.210	0.280	3443.3
0.520	0.210	0.270	3418.2
0.530	0.210	0.260	3392.9
0.540	0.210	0.250	3367.0
0.550	0.210	0.240	3340.5
0.560	0.210	0.230	3313.2
0.570	0.210	0.220	3285.0
0.580	0.210	0.210	3255.6
0.590	0.210	0.200	3224.9
0.600	0.210	0.190	3192.6
0.610	0.210	0.180	3158.3
0.620	0.210	0.170	3121.6
0.630	0.210	0.160	3082.0
0.640	0.210	0.150	3038.8
0.650	0.210	0.140	2991.2
0.660	0.210	0.130	2937.9
0.670	0.210	0.120	2877.2
0.680	0.210	0.110	2806.7
0.690	0.210	0.100	2722.8
0.700	0.210	0.090	2620.4
0.710	0.210	0.080	2492.0
0.720	0.210	0.070	2328.9
0.730	0.210	0.060	2125.4
0.740	0.210	0.050	1884.7
0.750	0.210	0.040	1615.8
0.760	0.210	0.030	1325.0
0.770	0.210	0.020	1013.5
0.780	0.210	0.010	676.8
0.790	0.210	-0.000	300.0
0.000	0.220	0.780	3596.1
0.010	0.220	0.770	3609.5
0.020	0.220	0.760	3623.2
0.030	0.220	0.750	3636.9
0.040	0.220	0.740	3651.0
0.050	0.220	0.730	3665.3
0.060	0.220	0.720	3680.0
0.070	0.220	0.710	3695.1
0.080	0.220	0.700	3710.6
0.090	0.220	0.690	3726.8
0.100	0.220	0.680	3743.7
0.110	0.220	0.670	3761.4
0.120	0.220	0.660	3780.1
0.130	0.220	0.650	3799.9
0.140	0.220	0.640	3821.2
0.150	0.220	0.630	3844.3
0.160	0.220	0.620	3869.5
0.170	0.220	0.610	3897.5
0.180	0.220	0.600	3929.1
0.190	0.220	0.590	3965.4
0.200	0.220	0.580	4008.1
0.210	0.220	0.570	4059.8
0.220	0.220	0.560	4124.4
0.230	0.220	0.550	4207.6
0.240	0.220	0.540	4316.2
0.250	0.220	0.530	4453.6
0.260	0.220	0.520	4580.3
0.270	0.220	0.510	4515.7
0.280	0.220	0.500	4416.2
0.290	0.220	0.490	4318.0
0.300	0.220	0.480	4226.2
0.310	0.220	0.470	4143.1
0.320	0.220	0.460	4069.6
0.330	0.220	0.450	4005.0
0.340	0.220	0.440	3948.3
0.350	0.220	0.430	3898.2
0.360	0.220	0.420	3853.5
0.370	0.220	0.410	3813.2
0.380	0.220	0.400	3776.3
0.390	0.220	0.390	3742.2
0.400	0.220	0.380	3710.4
0.410	0.220	0.370	3680.4
0.420	0.220	0.360	3651.8
0.430	0.220	0.350	3624.3
0.440	0.220	0.340	3597.7
0.450	0.220	0.330	3571.7
0.460	0.220	0.320	3546.3
0.470	0.220	0.310	3521.1
0.480	0.220	0.300	3496.1
0.490	0.220	0.290	3471.2
0.500	0.220	0.280	3446.1
0.510	0.220	0.270	3420.9
0.520	0.220	0.260	3395.3
0.530	0.220	0.250	3369.3
0.540	0.220	0.240	3342.6
0.550	0.220	0.230	3315.2
0.560	0.220	0.220	3286.8
0.570	0.220	0.210	3257.3
0.580	0.220	0.200	3226.5
0.590	0.220	0.190	3194.0
0.600	0.220	0.180	3159.6
0.610	0.220	0.170	3122.8
0.620	0.220	0.160	3083.1
0.630	0.220	0.150	3039.9
0.640	0.220	0.140	2992.2
0.650	0.220	0.130	2938.8
0.660	0.220	0.120	2878.1
0.670	0.220	0.110	2807.5
0.680	0.220	0.100	2723.6
0.690	0.220	0.090	2621.1
0.700	0.220	0.080	2492.7
0.710	0.220	0.070	2329.5
0.720	0.220	0.060	2126.0
0.730	0.220	0.050	1885.2
0.740	0.220	0.040	1616.4
0.750	0.220	0.030	1325.5
0.760	0.220	0.020	1013.9
0.770	0.220	0.010	676.9
0.780	0.220	-0.000	300.0
0.000	0.230	0.770	3591.3
0.010	0.230	0.760	3604.9
0.020	0.230	0.750	3618.7
0.030	0.230	0.740	3632.6
0.040	0.230	0.730	3646.8
0.050	0.230	0.720	3661.2
0.060	0.230	0.710	3676.1
0.070	0.230	0.700	3691.3
0.080	0.230	0.690	3707.1
0.090	0.230	0.680	3723.4
0.100	0.230	0.670	3740.5
0.110	0.230	0.660	3758.4
0.120	0.230	0.650	3777.3
0.130	0.230	0.640	3797.5
0.140	0.230	0.630	3819.2
0.150	0.230	0.620	3842.7
0.160	0.230	0.610	3868.4
0.170	0.230	0.600	3897.1
0.180	0.230	0.590	3929.6
0.190	0.230	0.580	3967.2
0.200	0.230	0.570	4011.7
0.210	0.230	0.560	4065.9
0.220	0.230	0.550	4134.3
0.230	0.230	0.540	4223.2
0.240	0.230	0.530	4339.4
0.250	0.230	0.520	4483.4
0.260	0.230	0.510	4553.2
0.270	0.230	0.500	4461.3
0.280	0.230	0.490	4360.8
0.290	0.230	0.480	4264.7
0.300	0.230	0.470	4176.6
0.310	0.230	0.460	4097.9
0.320	0.230	0.450	4028.7
0.330	0.230	0.440	3968.2
0.340	0.230	0.430	3914.9
0.350	0.230	0.420	3867.6
0.360	0.230	0.410	3825.2
0.370	0.230	0.400	3786.6
0.380	0.230	0.390	3751.2
0.390	0.230	0.380	3718.3
0.400	0.230	0.370	3687.3
0.410	0.230	0.360	3658.0
0.420	0.230	0.350	3629.9
0.430	0.230	0.340	3602.7
0.440	0.230	0.330	3576.3
0.450	0.230	0.320	3550.4
0.460	0.230	0.310	3524.9
0.470	0.230	0.300	3499.6
0.480	0.230	0.290	3474.4
0.490	0.230	0.280	3449.1
0.500	0.230	0.270	3423.6
0.510	0.230	0.260	3397.8
0.520	0.230	0.250	3371.6
0.530	0.230	0.240	3344.7
0.540	0.230	0.230	3317.2
0.550	0.230	0.220	3288.7
0.560	0.230	0.210	3259.0
0.570	0.230	0.200	3228.1
0.580	0.230	0.190	3195.5
0.590	0.230	0.180	3161.0
0.600	0.230	0.170	3124.1
0.610	0.230	0.160	3084.3
0.620	0.230	0.150	3041.0
0.630	0.230	0.140	2993.2
0.640	0.230	0.130	2939.8
0.650	0.230	0.120	2878.9
0.660	0.230	0.110	2808.3
0.670	0.230	0.100	2724.4
0.680	0.230	0.090	2621.8
0.690	0.230	0.080	2493.3
0.700	0.230	0.070	2330.1
0.710	0.230	0.060	2126.6
0.720	0.230	0.050	1885.8
0.730	0.230	0.040	1616.9
0.740	0.230	0.030	1326.0
0.750	0.230	0.020	1014.2
0.760	0.230	0.010	677.1
0.770	0.230	-0.000	300.0
0.000	0.240	0.760	3586.5
0.010	0.240	0.750	3600.2
0.020	0.240	0.740	3614.1
0.030	0.240	0.730	3628.2
0.040	0.240	0.720	3642.5
0.050	0.240	0.710	3657.1
0.060	0.240	0.700	3672.1
0.070	0.240	0.690	3687.5
0.080	0.240	0.680	3703.4
0.090	0.240	0.670	3719.9
0.100	0.240	0.660	3737.2
0.110	0.240	0.650	3755.3
0.120	0.240	0.640	3774.6
0.130	0.240	0.630	3795.0
0.140	0.240	0.620	3817.1
0.150	0.240	0.610	3841.0
0.160	0.240	0.600	3867.3
0.170	0.240	0.590	3896.8
0.180	0.240	0.580	3930.2
0.190	0.240	0.570	3969.1
0.200	0.240	0.560	4015.5
0.210	0.240	0.550	4072.6
0.220	0.240	0.540	4145.3
0.230	0.240	0.530	4240.3
0.240	0.240	0.520	4364.7
0.250	0.240	0.510	4511.5
0.260	0.240	0.500	4505.1
0.270	0.240	0.490	4405.4
0.280	0.240	0.480	4305.8
0.290	0.240	0.470	4212.7
0.300	0.240	0.460	4128.8
0.310	0.240	0.450	4054.7
0.320	0.240	0.440	3989.8
0.330	0.240	0.430	3932.9
0.340	0.240	0.420	3882.8
0.350	0.240	0.410	3838.0
0.360	0.240	0.400	3797.6
0.370	0.240	0.390	3760.7
0.380	0.240	0.380	3726.6
0.390	0.240	0.370	3694.6
0.400	0.240	0.360	3664.4
0.410	0.240	0.350	3635.6
0.420	0.240	0.340	3607.9
0.430	0.240	0.330	3581.0
0.440	0.240	0.320	3554.7
0.450	0.240	0.310	3528.8
0.460	0.240	0.300	3503.2
0.470	0.240	0.290	3477.7
0.480	0.240	0.280	3452.1
0.490	0.240	0.270	3426.4
0.500	0.240	0.260	3400.4
0.510	0.240	0.250	3374.0
0.520	0.240	0.240	3346.9
0.530	0.240	0.230	3319.2
0.540	0.240	0.220	3290.5
0.550	0.240	0.210	3260.8
0.560	0.240	0.200	3229.7
0.570	0.240	0.190	3197.0
0.580	0.240	0.180	3162.3
0.590	0.240	0.170	3125.4
0.600	0.240	0.160	3085.5
0.610	0.240	0.150	3042.1
0.620	0.240	0.140	2994.2
0.630	0.240	0.130	2940.7
0.640	0.240	0.120	2879.9
0.650	0.240	0.110	2809.2
0.660	0.240	0.100	2725.2
0.670	0.240	0.090	2622.6
0.680	0.240	0.080	2494.0
0.690	0.240	0.070	2330.8
0.700	0.240	0.060	2127.2
0.710	0.240	0.050	1886.4
0.720	0.240	0.040	1617.5
0.730	0.240	0.030	1326.5
0.740	0.240	0.020	1014.6
0.750	0.240	0.010	677.2
0.760	0.240	0.000	300.0
0.000	0.250	0.750	3581.5
0.010	0.250	0.740	3595.4
0.020	0.250	0.730	3609.4
0.030	0.250	0.720	3623.6
0.040	0.250	0.710	3638.1
0.050	0.250	0.700	3652.8
0.060	0.250	0.690	3667.9
0.070	0.250	0.680	3683.5
0.080	0.250	0.670	3699.6
0.090	0.250	0.660	3716.3
0.100	0.250	0.650	3733.8
0.110	0.250	0.640	3752.2
0.120	0.250	0.630	3771.7
0.130	0.250	0.620	3792.5
0.140	0.250	0.610	3814.9
0.150	0.250	0.600	3839.3
0.160	0.250	0.590	3866.3
0.170	0.250	0.580	3896.5
0.180	0.250	0.570	3931.0
0.190	0.250	0.560	3971.3
0.200	0.250	0.550	4019.8
0.210	0.250	0.540	4080.0
0.220	0.250	0.530	4157.3
0.230	0.250	0.520	4259.3
0.240	0.250	0.510	4391.9
0.250	0.250	0.500	4523.1
0.260	0.250	0.490	4450.7
0.270	0.250	0.480	4349.1
0.280	0.250	0.470	4251.6
0.290	0.250	0.460	4162.4
0.300	0.250	0.450	4083.0
0.310	0.250	0.440	4013.4
0.320	0.250	0.430	3952.6
0.330	0.250	0.420	3899.2
0.340	0.250	0.410	3851.8
0.350	0.250	0.400	3809.4
0.360	0.250	0.390	3770.8
0.370	0.250	0.380	3735.3
0.380	0.250	0.370	3702.3
0.390	0.250	0.360	3671.2
0.400	0.250	0.350	3641.7
0.410	0.250	0.340	3613.3
0.420	0.250	0.330	3585.9
0.430	0.250	0.320	3559.1
0.440	0.250	0.310	3532.8
0.450	0.250	0.300	3506.8
0.460	0.250	0.290	3481.0
0.470	0.250	0.280	3455.2
0.480	0.250	0.270	3429.2
0.490	0.250	0.260	3403.0
0.500	0.250	0.250	3376.4
0.510	0.250	0.240	3349.2
0.520	0.250	0.230	3321.3
0.530	0.250	0.220	3292.4
0.540	0.250	0.210	3262.5
0.550	0.250	0.200	3231.3
0.560	0.250	0.190	3198.5
0.570	0.250	0.180	3163.8
0.580	0.250	0.170	3126.7
0.590	0.250	0.160	3086.7
0.600	0.250	0.150	3043.2
0.610	0.250	0.140	2995.3
0.620	0.250	0.130	2941.7
0.630	0.250	0.120	2880.8
0.640	0.250	0.110	2810.1
0.650	0.250	0.100	2726.0
0.660	0.250	0.090	2623.3
0.670	0.250	0.080	2494.7
0.680	0.250	0.070	2331.4
0.690	0.250	0.060	2127.8
0.700	0.250	0.050	1887.0
0.710	0.250	0.040	1618.0
0.720	0.250	0.030	1327.0
0.730	0.250	0.020	1015.0
0.740	0.250	0.010	677.4
0.750	0.250	0.000	300.0
0.000	0.260	0.740	3576.4
0.010	0.260	0.730	3590.5
0.020	0.260	0.720	3604.6
0.030	0.260	0.710	3619.0
0.040	0.260	0.700	3633.6
0.050	0.260	0.690	3648.5
0.060	0.260	0.680	3663.7
0.070	0.260	0.670	3679.5
0.080	0.260	0.660	3695.7
0.090	0.260	0.650	3712.6
0.100	0.260	0.640	3730.3
0.110	0.260	0.630	3749.0
0.120	0.260	0.620	3768.7
0.130	0.260	0.610	3789.9
0.140	0.260	0.600	3812.7
0.150	0.260	0.590	3837.6
0.160	0.260	0.580	3865.2
0.170	0.260	0.570	3896.2
0.180	0.260	0.560	3931.8
0.190	0.260	0.550	3973.7
0.200	0.260	0.540	4024.5
0.210	0.260	0.530	4088.1
0.220	0.260	0.520	4170.7
0.230	0.260	0.510	4280.2
0.240	0.260	0.500	4420.7
0.250	0.260	0.490	4491.5
0.260	0.260	0.480	4394.2
0.270	0.260	0.470	4293.1
0.280	0.260	0.460	4198.8
0.290	0.260	0.450	4113.9
0.300	0.260	0.440	4039.2
0.310	0.260	0.430	3974.0
0.320	0.260	0.420	3917.0
0.330	0.260	0.410	3866.8
0.340	0.260	0.400	3822.0
0.350	0.260	0.390	3781.6
0.360	0.260	0.380	3744.6
0.370	0.260	0.370	3710.4
0.380	0.260	0.360	3678.3
0.390	0.260	0.350	3648.0
0.400	0.260	0.340	3618.9
0.410	0.260	0.330	3590.9
0.420	0.260	0.320	3563.7
0.430	0.260	0.310	3537.0
0.440	0.260	0.300	3510.6
0.450	0.260	0.290	3484.5
0.460	0.260	0.280	3458.4
0.470	0.260	0.270	3432.2
0.480	0.260	0.260	3405.7
0.490	0.260	0.250	3378.9
0.500	0.260	0.240	3351.5
0.510	0.260	0.230	3323.4
0.520	0.260	0.220	3294.4
0.530	0.260	0.210	3264.4
0.540	0.260	0.200	3233.0
0.550	0.260	0.190	3200.0
0.560	0.260	0.180	3165.2
0.570	0.260	0.170	3128.0
0.580	0.260	0.160	3087.9
0.590	0.260	0.150	3044.4
0.600	0.260	0.140	2996.4
0.610	0.260	0.130	2942.7
0.620	0.260	0.120	2881.7
0.630	0.260	0.110	2810.9
0.640	0.260	0.100	2726.8
0.650	0.260	0.090	2624.1
0.660	0.260	0.080	2495.5
0.670	0.260	0.070	2332.1
0.680	0.260	0.060	2128.4
0.690	0.260	0.050	1887.6
0.700	0.260	0.040	1618.6
0.710	0.260	0.030	1327.5
0.720	0.260	0.020	1015.3
0.730	0.260	0.010	677.5
0.740	0.260	0.000	300.0
0.000	0.270	0.730	3571.2
0.010	0.270	0.720	3585.4
0.020	0.270	0.710	3599.7
0.030	0.270	0.700	3614.2
0.040	0.270	0.690	3628.9
0.050	0.270	0.680	3644.0
0.060	0.270	0.670	3659.4
0.070	0.270	0.660	3675.3
0.080	0.270	0.650	3691.7
0.090	0.270	0.640	3708.9
0.100	0.270	0.630	3726.8
0.110	0.270	0.620	3745.7
0.120	0.270	0.610	3765.7
0.130	0.270	0.600	3787.2
0.140	0.270	0.590	3810.4
0.150	0.270	0.580	3835.8
0.160	0.270	0.570	3864.0
0.170	0.270	0.560	3896.0
0.180	0.270	0.550	3932.8
0.190	0.270	0.540	3976.4
0.200	0.270	0.530	4029.6
0.210	0.270	0.520	4097.0
0.220	0.270	0.510	4185.5
0.230	0.270	0.500	4303.1
0.240	0.270	0.490	4449.0
0.250	0.270	0.480	4439.3
0.260	0.270	0.470	4337.0
0.270	0.270	0.460	4238.1
0.280	0.270	0.450	4147.7
0.290	0.270	0.440	4067.6
0.300	0.270	0.430	3997.5
0.310	0.270	0.420	3936.5
0.320	0.270	0.410	3883.0
0.330	0.270	0.400	3835.6
0.340	0.270	0.390	3793.1
0.350	0.270	0.380	3754.5
0.360	0.270	0.370	3719.0
0.370	0.270	0.360	3685.8
0.380	0.270	0.350	3654.6
0.390	0.270	0.340	3624.8
0.400	0.270	0.330	3596.2
0.410	0.270	0.320	3568.4
0.420	0.270	0.310	3541.2
0.430	0.270	0.300	3514.5
0.440	0.270	0.290	3488.0
0.450	0.270	0.280	3461.6
0.460	0.270	0.270	3435.2
0.470	0.270	0.260	3408.5
0.480	0.270	0.250	3381.4
0.490	0.270	0.240	3353.8
0.500	0.270	0.230	3325.5
0.510	0.270	0.220	3296.4
0.520	0.270	0.210	3266.2
0.530	0.270	0.200	3234.7
0.540	0.270	0.190	3201.6
0.550	0.270	0.180	3166.6
0.560	0.270	0.170	3129.3
0.570	0.270	0.160	3089.2
0.580	0.270	0.150	3045.5
0.590	0.270	0.140	2997.4
0.600	0.270	0.130	2943.7
0.610	0.270	0.120	2882.7
0.620	0.270	0.110	2811.8
0.630	0.270	0.100	2727.7
0.640	0.270	0.090	2624.9
0.650	0.270	0.080	2496.2
0.660	0.270	0.070	2332.8
0.670	0.270	0.060	2129.0
0.680	0.270	0.050	1888.2
0.690	0.270	0.040	1619.2
0.700	0.270	0.030	1328.0
0.710	0.270	0.020	1015.7
0.720	0.270	0.010	677.7
0.730	0.270	0.000	300.0
0.000	0.280	0.720	3565.9
0.010	0.280	0.710	3580.2
0.020	0.280	0.700	3594.6
0.030	0.280	0.690	3609.3
0.040	0.280	0.680	3624.2
0.050	0.280	0.670	3639.4
0.060	0.280	0.660	3655.0
0.070	0.280	0.650	3671.0
0.080	0.280	0.640	3687.6
0.090	0.280	0.630	3705.0
0.100	0.280	0.620	3723.1
0.110	0.280	0.610	3742.2
0.120	0.280	0.600	3762.6
0.130	0.280	0.590	3784.4
0.140	0.280	0.580	3808.0
0.150	0.280	0.570	3834.0
0.160	0.280	0.560	3862.9
0.170	0.280	0.550	3895.8
0.180	0.280	0.540	3933.9
