# O2	N2	Fuel	Temperature (K)
0.000	0.000	1.000	300.0
0.010	0.000	0.990	405.9
0.020	0.000	0.980	496.3
0.030	0.000	0.970	570.1
0.040	0.000	0.960	629.0
0.050	0.000	0.950	674.8
0.060	0.000	0.940	710.0
0.070	0.000	0.930	737.5
0.080	0.000	0.920	759.9
0.090	0.000	0.910	778.9
0.100	0.000	0.900	795.3
0.110	0.000	0.890	809.9
0.120	0.000	0.880	823.0
0.130	0.000	0.870	835.1
0.140	0.000	0.860	846.3
0.150	0.000	0.850	856.7
0.160	0.000	0.840	866.6
0.170	0.000	0.830	876.0
0.180	0.000	0.820	885.0
0.190	0.000	0.810	893.6
0.200	0.000	0.800	902.1
0.210	0.000	0.790	910.3
0.220	0.000	0.780	918.4
0.230	0.000	0.770	926.4
0.240	0.000	0.760	934.3
0.250	0.000	0.750	942.3
0.260	0.000	0.740	950.4
0.270	0.000	0.730	958.6
0.280	0.000	0.720	967.1
0.290	0.000	0.710	975.9
0.300	0.000	0.700	985.3
0.310	0.000	0.690	995.5
0.320	0.000	0.680	1006.8
0.330	0.000	0.670	1019.9
0.340	0.000	0.660	1036.2
0.350	0.000	0.650	1058.6
0.360	0.000	0.640	1096.3
0.370	0.000	0.630	1173.7
0.380	0.000	0.620	1287.7
0.390	0.000	0.610	1408.0
0.400	0.000	0.600	1529.0
0.410	0.000	0.590	1650.1
0.420	0.000	0.580	1771.2
0.430	0.000	0.570	1891.6
0.440	0.000	0.560	2010.3
0.450	0.000	0.550	2126.0
0.460	0.000	0.540	2237.2
0.470	0.000	0.530	2342.1
0.480	0.000	0.520	2439.8
0.490	0.000	0.510	2529.6
0.500	0.000	0.500	2611.3
0.510	0.000	0.490	2685.0
0.520	0.000	0.480	2750.9
0.530	0.000	0.470	2809.2
0.540	0.000	0.460	2859.9
0.550	0.000	0.450	2903.4
0.560	0.000	0.440	2940.0
0.570	0.000	0.430	2970.2
0.580	0.000	0.420	2994.7
0.590	0.000	0.410	3014.1
0.600	0.000	0.400	3029.0
0.610	0.000	0.390	3040.2
0.620	0.000	0.380	3048.1
0.630	0.000	0.370	3053.1
0.640	0.000	0.360	3055.7
0.650	0.000	0.350	3056.1
0.660	0.000	0.340	3054.4
0.670	0.000	0.330	3051.0
0.680	0.000	0.320	3045.9
0.690	0.000	0.310	3039.3
0.700	0.000	0.300	3031.1
0.710	0.000	0.290	3021.5
0.720	0.000	0.280	3010.4
0.730	0.000	0.270	2997.8
0.740	0.000	0.260	2983.7
0.750	0.000	0.250	2967.9
0.760	0.000	0.240	2950.5
0.770	0.000	0.230	2931.1
0.780	0.000	0.220	2909.7
0.790	0.000	0.210	2886.1
0.800	0.000	0.200	2859.8
0.810	0.000	0.190	2830.5
0.820	0.000	0.180	2797.7
0.830	0.000	0.170	2760.8
0.840	0.000	0.160	2718.9
0.850	0.000	0.150	2671.0
0.860	0.000	0.140	2615.5
0.870	0.000	0.130	2550.5
0.880	0.000	0.120	2473.5
0.890	0.000	0.110	2381.5
0.900	0.000	0.100	2271.3
0.910	0.000	0.090	2140.5
0.920	0.000	0.080	1989.0
0.930	0.000	0.070	1819.6
0.940	0.000	0.060	1636.2
0.950	0.000	0.050	1442.0
0.960	0.000	0.040	1238.4
0.970	0.000	0.030	1025.3
0.980	0.000	0.020	801.3
0.990	0.000	0.010	561.9
1.000	0.000	0.000	300.0
0.000	0.010	0.990	300.0
0.010	0.010	0.980	406.2
0.020	0.010	0.970	496.8
0.030	0.010	0.960	570.7
0.040	0.010	0.950	629.7
0.050	0.010	0.940	675.5
0.060	0.010	0.930	710.6
0.070	0.010	0.920	738.1
0.080	0.010	0.910	760.5
0.090	0.010	0.900	779.5
0.100	0.010	0.890	795.9
0.110	0.010	0.880	810.5
0.120	0.010	0.870	823.7
0.130	0.010	0.860	835.7
0.140	0.010	0.850	846.9
0.150	0.010	0.840	857.4
0.160	0.010	0.830	867.3
0.170	0.010	0.820	876.7
0.180	0.010	0.810	885.7
0.190	0.010	0.800	894.4
0.200	0.010	0.790	902.9
0.210	0.010	0.780	911.2
0.220	0.010	0.770	919.3
0.230	0.010	0.760	927.4
0.240	0.010	0.750	935.4
0.250	0.010	0.740	943.5
0.260	0.010	0.730	951.6
0.270	0.010	0.720	960.0
0.280	0.010	0.710	968.6
0.290	0.010	0.700	977.7
0.300	0.010	0.690	987.3
0.310	0.010	0.680	997.9
0.320	0.010	0.670	1009.7
0.330	0.010	0.660	1023.8
0.340	0.010	0.650	1041.7
0.350	0.010	0.640	1067.7
0.360	0.010	0.630	1115.7
0.370	0.010	0.620	1210.1
0.380	0.010	0.610	1328.6
0.390	0.010	0.600	1449.9
0.400	0.010	0.590	1571.6
0.410	0.010	0.580	1693.3
0.420	0.010	0.570	1814.8
0.430	0.010	0.560	1935.3
0.440	0.010	0.550	2053.8
0.450	0.010	0.540	2168.6
0.460	0.010	0.530	2278.1
0.470	0.010	0.520	2380.9
0.480	0.010	0.510	2476.1
0.490	0.010	0.500	2563.1
0.500	0.010	0.490	2642.0
0.510	0.010	0.480	2712.8
0.520	0.010	0.470	2775.6
0.530	0.010	0.460	2830.7
0.540	0.010	0.450	2878.3
0.550	0.010	0.440	2918.5
0.560	0.010	0.430	2952.0
0.570	0.010	0.420	2979.3
0.580	0.010	0.410	3001.1
0.590	0.010	0.400	3018.1
0.600	0.010	0.390	3031.0
0.610	0.010	0.380	3040.3
0.620	0.010	0.370	3046.5
0.630	0.010	0.360	3050.0
0.640	0.010	0.350	3051.1
0.650	0.010	0.340	3050.1
0.660	0.010	0.330	3047.2
0.670	0.010	0.320	3042.6
0.680	0.010	0.310	3036.3
0.690	0.010	0.300	3028.4
0.700	0.010	0.290	3019.0
0.710	0.010	0.280	3008.1
0.720	0.010	0.270	2995.7
0.730	0.010	0.260	2981.7
0.740	0.010	0.250	2966.0
0.750	0.010	0.240	2948.6
0.760	0.010	0.230	2929.3
0.770	0.010	0.220	2907.9
0.780	0.010	0.210	2884.2
0.790	0.010	0.200	2857.8
0.800	0.010	0.190	2828.4
0.810	0.010	0.180	2795.6
0.820	0.010	0.170	2758.5
0.830	0.010	0.160	2716.4
0.840	0.010	0.150	2668.3
0.850	0.010	0.140	2612.5
0.860	0.010	0.130	2547.3
0.870	0.010	0.120	2470.1
0.880	0.010	0.110	2377.9
0.890	0.010	0.100	2267.8
0.900	0.010	0.090	2137.4
0.910	0.010	0.080	1986.7
0.920	0.010	0.070	1818.3
0.930	0.010	0.060	1635.7
0.940	0.010	0.050	1442.1
0.950	0.010	0.040	1238.7
0.960	0.010	0.030	1025.7
0.970	0.010	0.020	801.5
0.980	0.010	0.010	562.0
0.990	0.010	0.000	300.0
0.000	0.020	0.980	300.0
0.010	0.020	0.970	406.4
0.020	0.020	0.960	497.2
0.030	0.020	0.950	571.3
0.040	0.020	0.940	630.3
0.050	0.020	0.930	676.2
0.060	0.020	0.920	711.3
0.070	0.020	0.910	738.8
0.080	0.020	0.900	761.2
0.090	0.020	0.890	780.1
0.100	0.020	0.880	796.5
0.110	0.020	0.870	811.1
0.120	0.020	0.860	824.3
0.130	0.020	0.850	836.4
0.140	0.020	0.840	847.6
0.150	0.020	0.830	858.1
0.160	0.020	0.820	868.0
0.170	0.020	0.810	877.4
0.180	0.020	0.800	886.5
0.190	0.020	0.790	895.3
0.200	0.020	0.780	903.8
0.210	0.020	0.770	912.1
0.220	0.020	0.760	920.3
0.230	0.020	0.750	928.4
0.240	0.020	0.740	936.5
0.250	0.020	0.730	944.7
0.260	0.020	0.720	952.9
0.270	0.020	0.710	961.4
0.280	0.020	0.700	970.2
0.290	0.020	0.690	979.5
0.300	0.020	0.680	989.5
0.310	0.020	0.670	1000.4
0.320	0.020	0.660	1013.0
0.330	0.020	0.650	1028.1
0.340	0.020	0.640	1048.0
0.350	0.020	0.630	1079.2
0.360	0.020	0.620	1141.4
0.370	0.020	0.610	1249.4
0.380	0.020	0.600	1370.2
0.390	0.020	0.590	1492.3
0.400	0.020	0.580	1614.6
0.410	0.020	0.570	1736.9
0.420	0.020	0.560	1858.8
0.430	0.020	0.550	1979.3
0.440	0.020	0.540	2097.2
0.450	0.020	0.530	2210.8
0.460	0.020	0.520	2318.5
0.470	0.020	0.510	2419.1
0.480	0.020	0.500	2511.6
0.490	0.020	0.490	2595.8
0.500	0.020	0.480	2671.8
0.510	0.020	0.470	2739.6
0.520	0.020	0.460	2799.4
0.530	0.020	0.450	2851.3
0.540	0.020	0.440	2895.7
0.550	0.020	0.430	2932.8
0.560	0.020	0.420	2963.3
0.570	0.020	0.410	2987.8
0.580	0.020	0.400	3007.1
0.590	0.020	0.390	3021.8
0.600	0.020	0.380	3032.6
0.610	0.020	0.370	3040.1
0.620	0.020	0.360	3044.6
0.630	0.020	0.350	3046.6
0.640	0.020	0.340	3046.3
0.650	0.020	0.330	3044.0
0.660	0.020	0.320	3039.9
0.670	0.020	0.310	3034.0
0.680	0.020	0.300	3026.4
0.690	0.020	0.290	3017.3
0.700	0.020	0.280	3006.6
0.710	0.020	0.270	2994.4
0.720	0.020	0.260	2980.5
0.730	0.020	0.250	2965.0
0.740	0.020	0.240	2947.7
0.750	0.020	0.230	2928.4
0.760	0.020	0.220	2907.1
0.770	0.020	0.210	2883.4
0.780	0.020	0.200	2857.1
0.790	0.020	0.190	2827.7
0.800	0.020	0.180	2794.8
0.810	0.020	0.170	2757.7
0.820	0.020	0.160	2715.6
0.830	0.020	0.150	2667.4
0.840	0.020	0.140	2611.6
0.850	0.020	0.130	2546.2
0.860	0.020	0.120	2469.0
0.870	0.020	0.110	2376.8
0.880	0.020	0.100	2266.8
0.890	0.020	0.090	2136.6
0.900	0.020	0.080	1986.2
0.910	0.020	0.070	1818.1
0.920	0.020	0.060	1635.9
0.930	0.020	0.050	1442.4
0.940	0.020	0.040	1239.1
0.950	0.020	0.030	1026.0
0.960	0.020	0.020	801.8
0.970	0.020	0.010	562.0
0.980	0.020	0.000	300.0
0.000	0.030	0.970	300.0
0.010	0.030	0.960	406.6
0.020	0.030	0.950	497.6
0.030	0.030	0.940	571.9
0.040	0.030	0.930	631.0
0.050	0.030	0.920	676.9
0.060	0.030	0.910	712.0
0.070	0.030	0.900	739.4
0.080	0.030	0.890	761.8
0.090	0.030	0.880	780.7
0.100	0.030	0.870	797.1
0.110	0.030	0.860	811.7
0.120	0.030	0.850	824.9
0.130	0.030	0.840	837.0
0.140	0.030	0.830	848.3
0.150	0.030	0.820	858.8
0.160	0.030	0.810	868.7
0.170	0.030	0.800	878.2
0.180	0.030	0.790	887.3
0.190	0.030	0.780	896.1
0.200	0.030	0.770	904.6
0.210	0.030	0.760	913.0
0.220	0.030	0.750	921.3
0.230	0.030	0.740	929.4
0.240	0.030	0.730	937.6
0.250	0.030	0.720	945.9
0.260	0.030	0.710	954.3
0.270	0.030	0.700	962.9
0.280	0.030	0.690	971.9
0.290	0.030	0.680	981.4
0.300	0.030	0.670	991.7
0.310	0.030	0.660	1003.2
0.320	0.030	0.650	1016.4
0.330	0.030	0.640	1032.9
0.340	0.030	0.630	1055.6
0.350	0.030	0.620	1094.0
0.360	0.030	0.610	1173.8
0.370	0.030	0.600	1290.1
0.380	0.030	0.590	1412.3
0.390	0.030	0.580	1535.0
0.400	0.030	0.570	1658.0
0.410	0.030	0.560	1780.9
0.420	0.030	0.550	1903.0
0.430	0.030	0.540	2023.3
0.440	0.030	0.530	2140.5
0.450	0.030	0.520	2252.7
0.460	0.030	0.510	2358.4
0.470	0.030	0.500	2456.4
0.480	0.030	0.490	2546.2
0.490	0.030	0.480	2627.6
0.500	0.030	0.470	2700.6
0.510	0.030	0.460	2765.3
0.520	0.030	0.450	2821.9
0.530	0.030	0.440	2870.6
0.540	0.030	0.430	2911.7
0.550	0.030	0.420	2945.7
0.560	0.030	0.410	2973.2
0.570	0.030	0.400	2995.0
0.580	0.030	0.390	3011.8
0.590	0.030	0.380	3024.4
0.600	0.030	0.370	3033.2
0.610	0.030	0.360	3038.9
0.620	0.030	0.350	3041.9
0.630	0.030	0.340	3042.4
0.640	0.030	0.330	3040.7
0.650	0.030	0.320	3037.1
0.660	0.030	0.310	3031.6
0.670	0.030	0.300	3024.5
0.680	0.030	0.290	3015.6
0.690	0.030	0.280	3005.2
0.700	0.030	0.270	2993.2
0.710	0.030	0.260	2979.5
0.720	0.030	0.250	2964.1
0.730	0.030	0.240	2946.9
0.740	0.030	0.230	2927.8
0.750	0.030	0.220	2906.5
0.760	0.030	0.210	2882.9
0.770	0.030	0.200	2856.6
0.780	0.030	0.190	2827.3
0.790	0.030	0.180	2794.4
0.800	0.030	0.170	2757.3
0.810	0.030	0.160	2715.2
0.820	0.030	0.150	2666.9
0.830	0.030	0.140	2611.0
0.840	0.030	0.130	2545.6
0.850	0.030	0.120	2468.3
0.860	0.030	0.110	2376.2
0.870	0.030	0.100	2266.1
0.880	0.030	0.090	2136.1
0.890	0.030	0.080	1986.0
0.900	0.030	0.070	1818.1
0.910	0.030	0.060	1636.1
0.920	0.030	0.050	1442.8
0.930	0.030	0.040	1239.5
0.940	0.030	0.030	1026.4
0.950	0.030	0.020	802.0
0.960	0.030	0.010	562.1
0.970	0.030	0.000	300.0
0.000	0.040	0.960	300.0
0.010	0.040	0.950	406.8
0.020	0.040	0.940	498.1
0.030	0.040	0.930	572.5
0.040	0.040	0.920	631.7
0.050	0.040	0.910	677.6
0.060	0.040	0.900	712.6
0.070	0.040	0.890	740.1
0.080	0.040	0.880	762.4
0.090	0.040	0.870	781.3
0.100	0.040	0.860	797.8
0.110	0.040	0.850	812.4
0.120	0.040	0.840	825.6
0.130	0.040	0.830	837.7
0.140	0.040	0.820	848.9
0.150	0.040	0.810	859.5
0.160	0.040	0.800	869.4
0.170	0.040	0.790	879.0
0.180	0.040	0.780	888.1
0.190	0.040	0.770	896.9
0.200	0.040	0.760	905.5
0.210	0.040	0.750	913.9
0.220	0.040	0.740	922.2
0.230	0.040	0.730	930.5
0.240	0.040	0.720	938.8
0.250	0.040	0.710	947.2
0.260	0.040	0.700	955.7
0.270	0.040	0.690	964.5
0.280	0.040	0.680	973.7
0.290	0.040	0.670	983.5
0.300	0.040	0.660	994.1
0.310	0.040	0.650	1006.1
0.320	0.040	0.640	1020.3
0.330	0.040	0.630	1038.4
0.340	0.040	0.620	1064.8
0.350	0.040	0.610	1113.9
0.360	0.040	0.600	1211.1
0.370	0.040	0.590	1331.7
0.380	0.040	0.580	1454.8
0.390	0.040	0.570	1578.3
0.400	0.040	0.560	1701.9
0.410	0.040	0.550	1825.2
0.420	0.040	0.540	1947.4
0.430	0.040	0.530	2067.4
0.440	0.040	0.520	2183.5
0.450	0.040	0.510	2294.0
0.460	0.040	0.500	2397.5
0.470	0.040	0.490	2492.9
0.480	0.040	0.480	2579.9
0.490	0.040	0.470	2658.3
0.500	0.040	0.460	2728.2
0.510	0.040	0.450	2789.8
0.520	0.040	0.440	2843.1
0.530	0.040	0.430	2888.5
0.540	0.040	0.420	2926.3
0.550	0.040	0.410	2957.1
0.560	0.040	0.400	2981.8
0.570	0.040	0.390	3000.9
0.580	0.040	0.380	3015.4
0.590	0.040	0.370	3025.9
0.600	0.040	0.360	3032.8
0.610	0.040	0.350	3036.8
0.620	0.040	0.340	3038.2
0.630	0.040	0.330	3037.2
0.640	0.040	0.320	3034.2
0.650	0.040	0.310	3029.2
0.660	0.040	0.300	3022.4
0.670	0.040	0.290	3014.0
0.680	0.040	0.280	3003.8
0.690	0.040	0.270	2992.0
0.700	0.040	0.260	2978.5
0.710	0.040	0.250	2963.3
0.720	0.040	0.240	2946.2
0.730	0.040	0.230	2927.2
0.740	0.040	0.220	2906.0
0.750	0.040	0.210	2882.5
0.760	0.040	0.200	2856.2
0.770	0.040	0.190	2827.0
0.780	0.040	0.180	2794.1
0.790	0.040	0.170	2757.0
0.800	0.040	0.160	2714.9
0.810	0.040	0.150	2666.6
0.820	0.040	0.140	2610.7
0.830	0.040	0.130	2545.3
0.840	0.040	0.120	2467.9
0.850	0.040	0.110	2375.8
0.860	0.040	0.100	2265.8
0.870	0.040	0.090	2135.8
0.880	0.040	0.080	1985.9
0.890	0.040	0.070	1818.3
0.900	0.040	0.060	1636.5
0.910	0.040	0.050	1443.2
0.920	0.040	0.040	1240.0
0.930	0.040	0.030	1026.7
0.940	0.040	0.020	802.2
0.950	0.040	0.010	562.2
0.960	0.040	0.000	300.0
0.000	0.050	0.950	300.0
0.010	0.050	0.940	407.1
0.020	0.050	0.930	498.6
0.030	0.050	0.920	573.1
0.040	0.050	0.910	632.4
0.050	0.050	0.900	678.3
0.060	0.050	0.890	713.3
0.070	0.050	0.880	740.7
0.080	0.050	0.870	763.1
0.090	0.050	0.860	782.0
0.100	0.050	0.850	798.4
0.110	0.050	0.840	813.0
0.120	0.050	0.830	826.2
0.130	0.050	0.820	838.4
0.140	0.050	0.810	849.6
0.150	0.050	0.800	860.2
0.160	0.050	0.790	870.2
0.170	0.050	0.780	879.7
0.180	0.050	0.770	888.9
0.190	0.050	0.760	897.8
0.200	0.050	0.750	906.4
0.210	0.050	0.740	914.9
0.220	0.050	0.730	923.3
0.230	0.050	0.720	931.6
0.240	0.050	0.710	940.0
0.250	0.050	0.700	948.5
0.260	0.050	0.690	957.1
0.270	0.050	0.680	966.1
0.280	0.050	0.670	975.5
0.290	0.050	0.660	985.6
0.300	0.050	0.650	996.7
0.310	0.050	0.640	1009.3
0.320	0.050	0.630	1024.6
0.330	0.050	0.620	1044.8
0.340	0.050	0.610	1076.4
0.350	0.050	0.600	1140.5
0.360	0.050	0.590	1251.1
0.370	0.050	0.580	1373.9
0.380	0.050	0.570	1497.8
0.390	0.050	0.560	1622.0
0.400	0.050	0.550	1746.2
0.410	0.050	0.540	1869.8
0.420	0.050	0.530	1992.0
0.430	0.050	0.520	2111.4
0.440	0.050	0.510	2226.3
0.450	0.050	0.500	2334.9
0.460	0.050	0.490	2435.9
0.470	0.050	0.480	2528.6
0.480	0.050	0.470	2612.6
0.490	0.050	0.460	2688.0
0.500	0.050	0.450	2754.7
0.510	0.050	0.440	2813.0
0.520	0.050	0.430	2862.9
0.530	0.050	0.420	2904.9
0.540	0.050	0.410	2939.4
0.550	0.050	0.400	2967.2
0.560	0.050	0.390	2989.0
0.570	0.050	0.380	3005.6
0.580	0.050	0.370	3017.8
0.590	0.050	0.360	3026.2
0.600	0.050	0.350	3031.4
0.610	0.050	0.340	3033.7
0.620	0.050	0.330	3033.5
0.630	0.050	0.320	3031.1
0.640	0.050	0.310	3026.6
0.650	0.050	0.300	3020.3
0.660	0.050	0.290	3012.2
0.670	0.050	0.280	3002.4
0.680	0.050	0.270	2990.8
0.690	0.050	0.260	2977.5
0.700	0.050	0.250	2962.5
0.710	0.050	0.240	2945.6
0.720	0.050	0.230	2926.7
0.730	0.050	0.220	2905.6
0.740	0.050	0.210	2882.1
0.750	0.050	0.200	2856.0
0.760	0.050	0.190	2826.7
0.770	0.050	0.180	2793.9
0.780	0.050	0.170	2756.9
0.790	0.050	0.160	2714.7
0.800	0.050	0.150	2666.4
0.810	0.050	0.140	2610.5
0.820	0.050	0.130	2545.1
0.830	0.050	0.120	2467.7
0.840	0.050	0.110	2375.6
0.850	0.050	0.100	2265.6
0.860	0.050	0.090	2135.7
0.870	0.050	0.080	1985.9
0.880	0.050	0.070	1818.5
0.890	0.050	0.060	1636.8
0.900	0.050	0.050	1443.7
0.910	0.050	0.040	1240.4
0.920	0.050	0.030	1027.1
0.930	0.050	0.020	802.4
0.940	0.050	0.010	562.3
0.950	0.050	-0.000	300.0
0.000	0.060	0.940	300.0
0.010	0.060	0.930	407.3
0.020	0.060	0.920	499.0
0.030	0.060	0.910	573.7
0.040	0.060	0.900	633.1
0.050	0.060	0.890	679.0
0.060	0.060	0.880	714.0
0.070	0.060	0.870	741.4
0.080	0.060	0.860	763.7
0.090	0.060	0.850	782.6
0.100	0.060	0.840	799.0
0.110	0.060	0.830	813.6
0.120	0.060	0.820	826.9
0.130	0.060	0.810	839.0
0.140	0.060	0.800	850.3
0.150	0.060	0.790	860.9
0.160	0.060	0.780	870.9
0.170	0.060	0.770	880.5
0.180	0.060	0.760	889.7
0.190	0.060	0.750	898.6
0.200	0.060	0.740	907.3
0.210	0.060	0.730	915.9
0.220	0.060	0.720	924.3
0.230	0.060	0.710	932.7
0.240	0.060	0.700	941.2
0.250	0.060	0.690	949.8
0.260	0.060	0.680	958.6
0.270	0.060	0.670	967.8
0.280	0.060	0.660	977.4
0.290	0.060	0.650	987.9
0.300	0.060	0.640	999.4
0.310	0.060	0.630	1012.8
0.320	0.060	0.620	1029.4
0.330	0.060	0.610	1052.4
0.340	0.060	0.600	1091.6
0.350	0.060	0.590	1173.9
0.360	0.060	0.580	1292.6
0.370	0.060	0.570	1416.6
0.380	0.060	0.560	1541.3
0.390	0.060	0.550	1666.1
0.400	0.060	0.540	1790.8
0.410	0.060	0.530	1914.7
0.420	0.060	0.520	2036.7
0.430	0.060	0.510	2155.3
0.440	0.060	0.500	2268.6
0.450	0.060	0.490	2375.0
0.460	0.060	0.480	2473.5
0.470	0.060	0.470	2563.3
0.480	0.060	0.460	2644.3
0.490	0.060	0.450	2716.5
0.500	0.060	0.440	2779.9
0.510	0.060	0.430	2834.8
0.520	0.060	0.420	2881.2
0.530	0.060	0.410	2919.8
0.540	0.060	0.400	2951.0
0.550	0.060	0.390	2975.7
0.560	0.060	0.380	2994.8
0.570	0.060	0.370	3008.9
0.580	0.060	0.360	3019.0
0.590	0.060	0.350	3025.4
0.600	0.060	0.340	3028.8
0.610	0.060	0.330	3029.5
0.620	0.060	0.320	3027.8
0.630	0.060	0.310	3023.9
0.640	0.060	0.300	3018.1
0.650	0.060	0.290	3010.4
0.660	0.060	0.280	3000.9
0.670	0.060	0.270	2989.6
0.680	0.060	0.260	2976.5
0.690	0.060	0.250	2961.7
0.700	0.060	0.240	2944.9
0.710	0.060	0.230	2926.2
0.720	0.060	0.220	2905.2
0.730	0.060	0.210	2881.8
0.740	0.060	0.200	2855.8
0.750	0.060	0.190	2826.6
0.760	0.060	0.180	2793.8
0.770	0.060	0.170	2756.8
0.780	0.060	0.160	2714.7
0.790	0.060	0.150	2666.4
0.800	0.060	0.140	2610.5
0.810	0.060	0.130	2545.0
0.820	0.060	0.120	2467.6
0.830	0.060	0.110	2375.4
0.840	0.060	0.100	2265.5
0.850	0.060	0.090	2135.7
0.860	0.060	0.080	1986.0
0.870	0.060	0.070	1818.8
0.880	0.060	0.060	1637.2
0.890	0.060	0.050	1444.1
0.900	0.060	0.040	1240.8
0.910	0.060	0.030	1027.4
0.920	0.060	0.020	802.7
0.930	0.060	0.010	562.4
0.940	0.060	-0.000	300.0
0.000	0.070	0.930	300.0
0.010	0.070	0.920	407.5
0.020	0.070	0.910	499.5
0.030	0.070	0.900	574.4
0.040	0.070	0.890	633.8
0.050	0.070	0.880	679.7
0.060	0.070	0.870	714.7
0.070	0.070	0.860	742.0
0.080	0.070	0.850	764.3
0.090	0.070	0.840	783.2
0.100	0.070	0.830	799.7
0.110	0.070	0.820	814.3
0.120	0.070	0.810	827.5
0.130	0.070	0.800	839.7
0.140	0.070	0.790	851.0
0.150	0.070	0.780	861.6
0.160	0.070	0.770	871.7
0.170	0.070	0.760	881.3
0.180	0.070	0.750	890.5
0.190	0.070	0.740	899.5
0.200	0.070	0.730	908.2
0.210	0.070	0.720	916.9
0.220	0.070	0.710	925.4
0.230	0.070	0.700	933.9
0.240	0.070	0.690	942.5
0.250	0.070	0.680	951.2
0.260	0.070	0.670	960.1
0.270	0.070	0.660	969.5
0.280	0.070	0.650	979.4
0.290	0.070	0.640	990.2
0.300	0.070	0.630	1002.4
0.310	0.070	0.620	1016.7
0.320	0.070	0.610	1034.9
0.330	0.070	0.600	1061.7
0.340	0.070	0.590	1112.2
0.350	0.070	0.580	1212.1
0.360	0.070	0.570	1334.9
0.370	0.070	0.560	1459.8
0.380	0.070	0.550	1585.2
0.390	0.070	0.540	1710.7
0.400	0.070	0.530	1835.8
0.410	0.070	0.520	1959.9
0.420	0.070	0.510	2081.5
0.430	0.070	0.500	2198.9
0.440	0.070	0.490	2310.4
0.450	0.070	0.480	2414.5
0.460	0.070	0.470	2510.2
0.470	0.070	0.460	2597.0
0.480	0.070	0.450	2674.8
0.490	0.070	0.440	2743.7
0.500	0.070	0.430	2803.8
0.510	0.070	0.420	2855.1
0.520	0.070	0.410	2898.0
0.530	0.070	0.400	2933.0
0.540	0.070	0.390	2961.0
0.550	0.070	0.380	2982.8
0.560	0.070	0.370	2999.2
0.570	0.070	0.360	3011.0
0.580	0.070	0.350	3018.9
0.590	0.070	0.340	3023.5
0.600	0.070	0.330	3025.1
0.610	0.070	0.320	3024.2
0.620	0.070	0.310	3021.0
0.630	0.070	0.300	3015.7
0.640	0.070	0.290	3008.4
0.650	0.070	0.280	2999.3
0.660	0.070	0.270	2988.3
0.670	0.070	0.260	2975.5
0.680	0.070	0.250	2960.9
0.690	0.070	0.240	2944.3
0.700	0.070	0.230	2925.7
0.710	0.070	0.220	2904.8
0.720	0.070	0.210	2881.6
0.730	0.070	0.200	2855.6
0.740	0.070	0.190	2826.5
0.750	0.070	0.180	2793.7
0.760	0.070	0.170	2756.7
0.770	0.070	0.160	2714.7
0.780	0.070	0.150	2666.4
0.790	0.070	0.140	2610.5
0.800	0.070	0.130	2545.0
0.810	0.070	0.120	2467.6
0.820	0.070	0.110	2375.4
0.830	0.070	0.100	2265.5
0.840	0.070	0.090	2135.8
0.850	0.070	0.080	1986.2
0.860	0.070	0.070	1819.1
0.870	0.070	0.060	1637.6
0.880	0.070	0.050	1444.6
0.890	0.070	0.040	1241.3
0.900	0.070	0.030	1027.8
0.910	0.070	0.020	802.9
0.920	0.070	0.010	562.5
0.930	0.070	-0.000	300.0
0.000	0.080	0.920	300.0
0.010	0.080	0.910	407.8
0.020	0.080	0.900	499.9
0.030	0.080	0.890	575.0
0.040	0.080	0.880	634.5
0.050	0.080	0.870	680.4
0.060	0.080	0.860	715.4
0.070	0.080	0.850	742.7
0.080	0.080	0.840	765.0
0.090	0.080	0.830	783.9
0.100	0.080	0.820	800.3
0.110	0.080	0.810	815.0
0.120	0.080	0.800	828.2
0.130	0.080	0.790	840.4
0.140	0.080	0.780	851.7
0.150	0.080	0.770	862.4
0.160	0.080	0.760	872.5
0.170	0.080	0.750	882.1
0.180	0.080	0.740	891.4
0.190	0.080	0.730	900.4
0.200	0.080	0.720	909.2
0.210	0.080	0.710	917.9
0.220	0.080	0.700	926.5
0.230	0.080	0.690	935.1
0.240	0.080	0.680	943.8
0.250	0.080	0.670	952.6
0.260	0.080	0.660	961.7
0.270	0.080	0.650	971.3
0.280	0.080	0.640	981.6
0.290	0.080	0.630	992.8
0.300	0.080	0.620	1005.6
0.310	0.080	0.610	1021.0
0.320	0.080	0.600	1041.4
0.330	0.080	0.590	1073.6
0.340	0.080	0.580	1139.6
0.350	0.080	0.570	1253.0
0.360	0.080	0.560	1377.7
0.370	0.080	0.550	1503.5
0.380	0.080	0.540	1629.6
0.390	0.080	0.530	1755.7
0.400	0.080	0.520	1881.2
0.410	0.080	0.510	2005.2
0.420	0.080	0.500	2126.1
0.430	0.080	0.490	2242.2
0.440	0.080	0.480	2351.6
0.450	0.080	0.470	2453.1
0.460	0.080	0.460	2545.9
0.470	0.080	0.450	2629.6
0.480	0.080	0.440	2704.2
0.490	0.080	0.430	2769.7
0.500	0.080	0.420	2826.1
0.510	0.080	0.410	2873.8
0.520	0.080	0.400	2913.1
0.530	0.080	0.390	2944.7
0.540	0.080	0.380	2969.5
0.550	0.080	0.370	2988.4
0.560	0.080	0.360	3002.2
0.570	0.080	0.350	3011.8
0.580	0.080	0.340	3017.7
0.590	0.080	0.330	3020.4
